ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,length,sentiment,positive_count,negative_count
1191,phục_hồi lắm kích_ứng đỏ lột_mặt đắp vô dịu đắp vô rát,9/8/2024,0:17,5,422218829,125,positive,0,1
3423,sản_phẩm không_tệ không_quá,23/07/2022,21:35,3,422203182,48,negative,0,1
612,mịn_tẩy êm,18/11/2023,11:32,5,422203302,18,positive,0,0
1083,kỹ bảng thành_phần không_ẻm mùi ẻm mùi mùi dễ_chịu nhãn_hiệu pháp mùi ẻm sạch oréal tốt,5/6/2022,22:38,5,422204910,229,positive,2,0
543,sản_phẩm tốt không_bị căng,4/4/2020,20:23,5,204900128,45,positive,2,0
1524,chất không_quá đặc_bôi dính nhẹ thấm không_bằng wonjin không_thấy công_dụng đơn_giản ẩm dịu,25/05/2024,22:13,4,422209428,178,positive,0,0
998,hàng sản_phẩm công_dụng,16/12/2021,11:25,5,422204795,67,positive,0,0
3136,sản_phẩm tốt hàng_chóng đóng_gói,17/08/2019,14:47,5,422211489,63,positive,1,0
869,sản_phẩm tốt,15/04/2023,22:10,5,204900056,16,positive,1,0
839,thoáng thấm_phủ tốt,30/01/2024,15:56,5,422214321,31,positive,1,0
2621,đầu serum serum balance không_gây_kích_ứng lcl mịn_màng hẳn,5/12/2021,12:37,5,371600006,129,positive,1,1
2251,tạm ổn,17/03/2023,22:02,5,211300008,6,positive,1,0
2962,hiệu_quả tất_nhiên bảo_vệ tốt công_nghiệp bảo_vệ kĩ tối kết_hợp tdc tuần rõ_rệt,17/08/2022,23:12,5,422202579,185,positive,3,0
1236,không_thích dạng hộp hotosu sơ_bông dính mặt,28/09/2023,23:07,3,422212333,84,negative,1,1
860,,22/02/2024,21:13,5,422204795,15,positive,0,0
261,dầu mụn nhẹ giá sạch tốt,16/07/2021,17:51,4,205100136,64,positive,1,0
2938,sản_phẩm tốt,4/1/2024,15:21,5,200500283,25,positive,1,0
1121,ngậm_nước bóng_lưỡng thích,26/07/2024,17:11,5,422200152,50,positive,1,0
3322,ổn_ráo dị_ứng mùi cồn cồn cân_nhắc không_sự đối_xử học trôi,15/03/2022,7:22,5,223600010,130,positive,1,0
2526,sữa rửa mặt dịu nhẹ lành_tính thơm_nhẹ mùi dừa rửa mặt sạch ẩm_bảng thành_phần bha dầu mụn,16/08/2021,12:39,5,204100054,151,positive,1,0
140,dịu mụn sưng đỏ cực tốt miếng hộp,19/09/2024,12:46,5,308500013,103,positive,2,0
256,thích rửa sạch không_bị,27/12/2022,18:59,5,422212892,48,positive,2,0
359,lớp dầu lì mascara giá sài,11/5/2019,14:44,5,205100146,116,positive,0,0
763,,24/01/2022,14:33,5,422216594,2,positive,0,0
121,công_nghiệp skin giá chất_lượng mỏng nhẹ_độ phủ không_quá tốt,19/11/2023,12:15,5,422203146,165,positive,1,0
4319,tốt á_giá tốt,11/4/2020,17:52,5,223600017,31,positive,2,0
302,hấki ẻm mê không_muốn_đổi hên toàn bổ_rẻ lắm,23/02/2021,19:04,5,422206648,153,positive,1,0
231,sản_phẩm tốt,9/1/2022,11:37,5,422206648,12,positive,1,0
4300,tặng serum thích,21/08/2023,0:57,5,422209045,37,positive,1,0
361,mùi nhè nhẹ không_gây nhờn_rích,24/12/2018,21:36,4,205100146,87,positive,1,0
595,ổn áp_không_bị mụn_ẩn nhờn không_tẩy,9/12/2022,15:16,4,422211183,73,positive,2,0
2394,thoải_mái thư giãn độ,28/04/2023,10:01,5,422205163,45,positive,1,0
1847,hạn chỗ gạch gạch,23/08/2023,15:50,5,224100009,65,positive,0,0
946,sản_phẩm_phẩm sản_phẩm mụn nhạy_cảm sản_phẩm tốt,10/4/2023,15:18,5,422204795,138,positive,1,0
683,dễ_dàng thoải_mái thư_giãn,30/04/2023,9:46,5,422202253,48,positive,2,0
1295,dễ_dàng thoải_mái thư_giãn,4/5/2023,16:18,5,308500037,48,positive,2,0
332,thích dầu cực_kỳ nhạy_cảm rửa sữa rửa mặt mụn liền oreal hôm trưa mệt kịp dậy căng ẩm_không_lên mụn chứng_tỏ độ lành_tính thích giá thế_này,11/7/2020,19:30,5,422204259,395,positive,2,0
2880,cực_kỳ bực_mình sản_phẩm kém,1/5/2022,9:57,1,422209707,47,negative,0,2
3554,rửa sạch,9/5/2020,11:16,5,222600049,33,positive,0,0
2330,dễ_dàng thoải_mái thư_giãn,3/5/2023,16:20,5,422205160,48,positive,2,0
1263,nakuro thât_sư thất_vọng tràm trà mụn cưc hiệu_quả nặn mụn đắp hôm không_sưng thâm nakuro mặt nốt thâm_tiếc,30/03/2021,14:10,5,308500018,217,positive,2,1
1527,hàng thích lắm sạch mịn,30/01/2024,15:42,5,211300007,63,positive,1,0
789,tốt,9/6/2021,16:03,5,422216594,11,positive,1,0
237,hẹn đóng_gói lắm,24/11/2021,11:12,5,422206648,40,positive,0,0
1984,thích ké không_mụn không_bí trộm_vía nâng_tông ổn,1/12/2022,21:52,5,249500019,97,positive,2,0
696,dễ_dàng thoải_mái thư_giãn,29/04/2023,16:43,5,308500018,47,positive,2,0
2601,mềm_cực thích,11/8/2017,18:21,5,207500007,22,positive,1,0
540,dầu nhớt_tý củng_không_có,22/04/2022,2:24,1,331300023,68,negative,0,0
777,bàn_thích dịch_vụ hàng hasaki dịch hàng tỉnh,20/09/2021,16:36,5,100230064,107,positive,1,0
298,,10/3/2021,12:54,5,422203809,6,positive,0,0
2761,dầu mụn tốt dính thuốc rượu tiếc,26/04/2021,12:24,5,248700035,130,positive,1,0
1674,chất đặc_thấm htd không_hiểu dậy đổ dầu bí hôm mụn ẩn_lặn ổn,5/10/2021,16:39,4,318900019,193,positive,1,1
793,siêu_đỉnh nhạy_cảm sài không_bị kích_ứng nhe_tẩy sạch cực dịu nhẹ_tẩy không_bị,11/3/2021,14:06,5,200400004,128,positive,4,1
18,ẩm tốt toner chân_ái,23/09/2023,18:05,5,318900011,62,positive,1,0
2440,mụn hộp,6/10/2020,7:49,5,422202253,49,positive,0,0
1396,thấm,27/07/2021,8:26,5,422209663,15,positive,0,0
190,tặng bông_tẩy hông,4/8/2022,0:59,4,205100137,65,positive,0,0
136,hỗn_hợp thiên_dầu lắm,15/07/2023,15:01,5,422211446,60,positive,1,0
2329,mùi hương dễ_chịu mát giá sản_phẩm ổn,3/5/2023,17:09,5,204100054,66,positive,2,0
847,sài mắc tiền,15/01/2023,7:47,5,422217292,53,positive,0,1
1048,công_nghiệp kiềm dầu không_bết dính không_nâng tông_điểm trừ giá tuýp,7/4/2022,12:02,5,422200236,122,positive,0,0
2431,thơm nhẹ mượt,26/04/2021,19:37,5,422205160,20,positive,1,0
1836,tuyệt_vời dầu mụn mùi dễ_chịu,2/3/2021,13:28,5,204900025,53,positive,2,0
652,tốt,19/12/2023,14:35,5,422216594,3,positive,1,0
3794,hàng mô_tả không_thấy nổi_trội,21/05/2022,11:48,3,422201448,58,negative,1,0
326,tốt sản_phẩm dạng mỏng nhẹ mặt,2/10/2020,1:27,5,422200305,97,positive,1,0
608,thích sạch khô_xíu mịn_đoa serum ẩm bình_thường thời mụn_ẩn,5/2/2023,17:19,5,204900159,221,positive,1,0
74,đầu căng bóng nổi_mẩn đỏ sưng dị_ứng không_hợp hỗn_hợp,17/03/2022,22:11,2,422210980,144,negative,3,1
529,mỏng nhẹ thấm ổn khả_năng bàn,9/12/2023,16:25,5,422207323,55,positive,1,0
3355,sản_phẩm tốt,22/07/2024,19:26,5,201600074,25,positive,1,0
1390,dị_ứng,12/12/2021,21:40,1,422209663,44,negative,0,0
1531,sản_phẩm tốt xứng_đáng,25/12/2023,15:26,5,422214146,32,positive,2,0
2210,sản_phẩm ổn lựa_chọn tốt,12/9/2020,0:27,2,422206537,53,negative,2,0
2924,ẩm tuyệt_vời chất_dưỡng bịch lắm đắp nguyên_cổ dư_ẩm đắp suốt tối miếng cải_thiện lắm,4/11/2024,12:50,5,422209704,175,positive,2,0
220,thích hasaki sướng,4/2/2022,0:34,5,422200342,61,positive,1,0
1490,rửa sạch nhẹ_tênh rửa bọt mịn thơm cực thích,2/11/2020,11:57,5,204900128,110,positive,2,0
3263,ổn gái mụn,4/9/2024,19:16,5,422204775,45,positive,1,0
2853,,9/4/2020,14:12,4,318900002,8,positive,0,0
685,thích hasaki sản_phẩm,30/04/2023,18:45,5,200400003,47,positive,1,0
209,kích_ứng lắm,30/03/2022,19:47,1,422211447,94,negative,0,1
1279,chân_ái hàng,23/01/2022,6:49,5,204900009,56,positive,0,0
2283,chất lỏng thấm thích,4/4/2024,18:33,5,422215665,70,positive,1,0
121,tế_bào chết sạch êm,19/11/2023,12:00,5,245500009,68,positive,0,0
232,htd hồi đầu đẩy mụn bha dị_ứng tuần dần tần_suất trộm_vía bình_thường không_đáng tiếp cần_thời tiếp giá tối mặt,22/05/2022,14:14,5,422204795,390,positive,0,1
1158,kiềm dầu không_bị bết rít thấm nâng tông nhẹ,17/05/2024,11:05,5,422215804,58,positive,1,0
270,chân_ái dầu giá ưu_điểm kiềm dầu tốt dạng sữa thấm nâng tông_hơi nhẹ hầu_như không_luôn không_bị tông_giá nhược_điểm kém_xíu kiểu môi nắng_nóng đổ mồ_hôi chảy nhẹ_góc trán mép ổn dầu mũi hợp không_bị mụn không_đổ dầu mãi tốt,16/02/2023,14:11,5,422217292,465,positive,6,1
1918,hỗn_hợp thiên_dầu mỏng nhạy_cảm nổi mao_mạch nhiễm corticoid rượu yếu kích_ứng viêm kích_ứng serum hợp_serum thấm khả_năng đỏ kích_ứng màng căng bóng_tối dậy ẩm cân_bằng đỡ_tiết dầu phục_hồi thời kiên_trì,2/7/2021,16:09,5,100210023,480,positive,2,3
301,hasaki giá rẻ chất_lượng phục_vụ tốt,26/02/2021,22:24,5,422206648,65,positive,3,0
1196,đọc quyết_định miếng giá hời hasaki giá rẻ chỗ ý_bông mềm có_mặt không_quá dày vụn tiết_kiệm sản_phẩm không_thì không_rõ giá chất_lượng thế_này,16/07/2021,15:13,5,422205181,344,positive,2,0
2948,thành_phần chất,23/12/2020,16:12,5,200500293,25,positive,0,0
3808,chất_dưỡng thấm mùi thơm bôi mụn cục,15/08/2024,0:03,3,422209047,122,negative,1,0
734,ưu_thấm nhược_mình độ hồi_phục yếu,1/5/2023,14:14,5,422211240,90,positive,0,0
2830,dịch_vụ không_tốt sản_phẩm không_đáng giá,13/05/2022,10:36,2,223600048,57,negative,1,3
2571,xịt khoáng_dưỡng ẩm hàng tốt_giá,7/7/2020,12:45,5,222200007,73,positive,1,0
1504,,4/8/2024,2:10,5,422211548,3,positive,0,0
1414,lắm,22/09/2022,21:51,5,293500043,21,positive,0,0
595,ổn áp_không_bị mụn_ẩn nhờn không_tẩy,9/12/2022,15:16,4,422220606,73,positive,2,0
654,sản phẩn chât_lượng sử,5/12/2023,13:37,5,308500013,31,positive,0,0
51,cũ thích châm_chít thích cũ,8/7/2023,13:56,4,422218631,86,positive,2,0
107,không_hợp lằm nhờn_nhờn nước_tẩy mặt,30/09/2019,8:14,4,205100137,81,positive,1,1
346,sạch mascara trôi siêu_lì maybeline_thích lắm giá_thành hợp_lí,12/10/2019,13:43,5,205100137,135,positive,2,0
792,chất lỏng ẩm không_bị_bệt trắng tách laroche thích vỏ thiếc_vặn miệng nắp bữa rỉ_rỉ vòng đen chùi thường_xuyên chẳng_nó dính bôi kích_ứng chết,28/07/2021,0:45,4,422203609,324,positive,2,1
2401,dễ_dàng thoáng mát_giản,27/04/2023,15:21,3,308500009,51,negative,0,0
2490,lọ căng laroche đợt không_thấy căng ổn_lọ,16/09/2023,14:25,5,204100019,202,positive,1,0
2003,nhạy_cảm ổn_áp học không_bị sạm đen giá hsv đối_tượng,24/11/2022,20:36,5,422207413,189,positive,2,0
691,thích hasaki sản_phẩm,30/04/2023,18:33,5,100230064,41,positive,1,0
1480,dầu mụn không_ổn lắm mụn_ẩn đỏ rửa,11/6/2021,15:18,3,422210784,65,negative,1,1
1927,thích lắm,21/11/2023,15:44,5,422209262,18,positive,1,0
3748,cứu mặt thâm_mụn mịn mụn_thâm mờ sẹo,7/1/2022,20:08,5,345800015,102,positive,0,0
276,,17/06/2021,13:34,5,422204259,2,positive,0,0
2379,dễ_dàng thoải_mái thư_giãn,29/04/2023,15:44,5,422202253,48,positive,2,0
1705,hàng mô_tả không_thấy nổi_trội,26/07/2022,16:26,3,308500013,58,negative,1,0
2039,ổn_áp đầu bôi mùi nồng xíu à_bôi đánh lắm mướt,21/10/2022,14:35,5,249500027,127,positive,1,0
618,dầu_xài centela surmedic ổn_nhiên không,12/2/2022,10:52,4,249500021,131,positive,1,0
660,sạch không_khô_đa bé thích lắm mãi yêu,31/08/2023,10:47,5,422216594,90,positive,2,0
1534,thích,13/12/2023,15:47,5,422214146,19,positive,1,0
3578,cầu cơ_bản nổi_trội,9/6/2021,9:24,3,422203301,73,negative,1,0
2315,dễ_dàng thoải_mái thư_giãn,4/5/2023,20:25,5,422202253,45,positive,2,0
1150,sản_phẩm hài_lòng,7/1/2023,22:55,4,422218629,42,positive,1,0
2448,,21/06/2020,13:55,4,308500013,47,positive,0,0
3807,thấm mềm mượt_dưỡng ẩm tốt nhạy_cảm,16/08/2024,11:49,5,422209048,62,positive,1,0
676,thích hasaky sản_phẩm,3/5/2023,18:38,5,422216594,47,positive,1,0
1191,lắm mặt_nạ mỏng ôm khít mặt kích_ứng tróc đắp mát_mát không_bị rát,10/8/2024,0:20,5,422217971,118,positive,1,1
812,mặt_nạ tốt,29/07/2020,13:41,5,365000012,15,positive,1,0
3790,sài mụn sản_phẩm,2/4/2022,9:11,2,204100018,42,negative,0,0
389,sữa rửa mặt êm,15/09/2023,21:51,5,422208977,14,positive,0,0
1470,kiềm dầu tốt lắm,4/12/2021,12:51,5,204900056,25,positive,1,0
1209,đợt chất_lượng không_tốt lớp cứng xơ_dích mặt,27/11/2021,15:13,1,422203807,123,negative,1,1
1151,cửa_hàng tặng mẫu êm ẩm mịn_màng,18/12/2022,12:08,5,422207865,134,positive,0,0
2793,bổ rẻ mặt_nạ ôm sát không_bị rơi_rớt hoạt_động ẩm tốt hiệu_quả trị,16/12/2020,17:53,5,365000018,109,positive,4,0
4151,ổn thơm,17/11/2023,18:18,5,422207812,7,positive,2,0
79,thích lắm ẩm tốt hương_liệu không_kích_ứng ngược_lại lắm,24/07/2021,14:04,5,318900012,96,positive,3,1
1182,cảm_quân ưu_điểm giá_thành hợp_lý thường_xuyên kết_cấu mỏng nhẹ tán không_mùi nâng nhẹ_nhàng vừa_phải kiềm dầu tốt tầm hiện_tượng đổ dầu cánh mũi bảng thành_phần toàn nhạy_cảm ngứa viền mặt nhược_điểm không_tẩy tbc thường_xuyên lợn cợn đổ mồ_hôi vệt khoản kết_hợp vỗ nhẹ thấm,5/4/2022,10:07,4,249500021,500,positive,4,1
678,thích hasaki sản_phẩm,1/5/2023,18:46,5,100230056,41,positive,1,0
368,sạch sâu lớp nhẹ_nhàng không_nhờn rít,26/10/2018,19:15,5,205100136,51,positive,1,0
1,sạch dầu tí mụn cải_thiện,2/11/2024,0:36,4,204900128,66,positive,1,0
142,kích_ứng êm_tẩy lớp sạch,30/04/2023,12:02,5,205100137,117,positive,0,1
707,dễ_dàng thoải_mái thư_giãn,28/04/2023,9:59,5,308500037,47,positive,2,0
297,nhẹ_dịu sạch nhẹ_nhàng trang_điểm đậm không_tẩy sạch_sẽ sạch_sẽ không_khô căng chẳng_bết_rít cực thích,11/4/2021,12:18,5,422209671,258,positive,3,0
678,mùi hương dễ_chịu mát giá_thành ổn,1/5/2023,14:10,5,204100019,47,positive,2,0
189,hasaki cảm_nhận thích hợp,4/8/2022,20:49,5,422211447,141,positive,2,0
487,hasaki nguyên sample không_hợp zalo,10/1/2023,14:02,5,422216416,156,positive,1,1
1035,mùi hương dễ_chịu mát giá_thành ổn,27/04/2023,18:50,5,204100054,45,positive,2,0
4379,cực_thích sạch lắm hỗn_hợp dầu_xài dễ_chịu không_rát giá không_quá_gắt,1/10/2018,11:27,5,100750038,125,positive,3,0
231,sản_phẩm tốt,26/03/2022,22:31,5,422200306,23,positive,1,0
705,dễ_dàng thoải_mái thư_giãn,28/04/2023,9:38,5,422205162,47,positive,2,0
120,sản_phẩm tốt toàn,19/11/2023,14:22,5,422204259,27,positive,1,0
2434,mặt nhạy_cảm mặt_nạ cực_hợp tiếc mặt_nạ hàng chờ_đợi mãi mặt_nạ hàng hasaki mẫu mặt_nạ,27/02/2021,20:52,5,308500018,227,positive,1,0
699,thích hasaki sản_phẩm,29/04/2023,18:35,5,200400003,49,positive,1,0
711,thích hasaki sản_phẩm nước_tẩy,27/04/2023,18:35,5,100230056,46,positive,1,0
1068,rách mịn không_rát tốt,4/6/2023,11:16,5,422211640,51,positive,1,1
281,á_tặng dễ_thương,6/6/2021,16:45,5,422204259,62,positive,1,0
1518,sài lắm,2/3/2023,21:57,5,422211548,17,positive,0,0
2998,sản_phẩm tốt không_nhờn rít,17/09/2021,8:54,5,204100013,39,positive,1,0
2187,sản_phẩm không_đúng miêu_tả tệ,31/07/2024,18:43,1,308500037,40,negative,0,2
2398,dễ_dàng thoải_mái thư_giãn tột_độ,27/04/2023,16:28,5,308500037,51,positive,2,0
308,chời siêu_đỉnh sài không_biết_nhiêu,27/12/2020,22:15,5,422208807,69,positive,2,0
1596,bớt thâm đắp,8/4/2023,9:05,5,386000014,40,positive,0,0
703,dễ_dàng thoải_mái thư_giãn,28/04/2023,12:34,5,308500009,48,positive,2,0
2348,dễ_dàng thoải_mái thư_giản,1/5/2023,12:59,5,422205164,48,positive,2,0
757,,22/02/2022,10:11,5,200400004,1,positive,0,0
227,,8/2/2022,22:13,5,422206648,2,positive,0,0
1286,sạch tiếp,2/6/2021,18:43,5,422216603,42,positive,0,0
687,dễ_dàng thư_dãng tột_đột thoải_mái,1/5/2023,10:01,5,308500004,46,positive,1,0
3057,hỗn_hợp thiên_dầu mũi thường_xuyên tróc thành mảng cộng xạm không_đều màu thâm_mụn tuần ấn_tượng thấm độ_ẩm nâng nhẹ_xíu mũi trắng mờ_thâm lâu_dài kĩ,20/06/2023,1:12,5,224100019,457,positive,2,0
687,thích hasaki sản_phẩm,30/04/2023,18:38,5,100230064,42,positive,1,0
1969,bụi nát kiểu hàng giả_mạo,13/10/2022,22:11,1,422203776,38,negative,0,1
1393,không_mùi thơm_dữ lắm hủ cải_thiện không_hủ tiện_loại hủ bé thế_này tốt,11/10/2021,19:42,5,422200306,191,positive,3,0
4173,retinol_bha vô_tư ẩm_siêu tốt chất serum thấm_xài retinol êm không_kích_ứng,30/10/2022,23:40,5,422209094,182,positive,2,1
2490,lọ căng laroche đợt không_thấy căng ổn_lọ,16/09/2023,14:25,5,422206537,202,positive,1,0
147,,10/4/2023,15:10,5,422216594,6,positive,0,0
1071,sản_phẩm tốt sạch sâu,12/4/2023,13:15,5,422204910,38,positive,1,0
3664,sạch mụn đầu đen dễ_chịu thích hạt nhạy_cảm cân_nhắc đỏ mặt mỏng_tẩy sạch chết không_gây_kích_ứng hài_lòng,3/12/2021,16:10,5,422206043,262,positive,4,1
163,,13/12/2022,12:16,5,422211446,8,positive,0,0
3149,,1/10/2023,9:15,5,422203506,2,positive,0,0
2351,dễ_dàng thoải_mái thư_giãn,1/5/2023,10:13,5,422205160,48,positive,2,0
2916,thiệt tình_trị mụn sản_phẩm ưng_ý tuýp eucerin acne í thời cải_thiện mụn sưng viêm tái_đi tái_lại mừng gớt,16/11/2020,15:47,5,204100023,219,positive,4,0
382,sản_phẩm tốt hàng shiper,1/11/2023,1:34,5,422208975,51,positive,1,0
3136,sản_phẩm tốt hàng_chóng đóng_gói,17/08/2019,14:47,5,223600026,63,positive,1,0
742,tặng bông_tẩy hàng tặng rửa mặt,16/09/2022,13:35,4,200400004,80,positive,0,0
2333,dễ_dàng thoải_mái thư_giãn,2/5/2023,19:00,5,422205164,48,positive,2,0
1241,gói đẹp lắm giá tiền,16/07/2023,14:24,5,422211640,52,positive,1,0
1445,dễ_chịu dịu giá_thành ổn,2/5/2023,15:04,5,204900056,39,positive,2,0
694,dễ_dàng thỏa mái thư_giãn,29/04/2023,12:15,5,308500018,46,positive,1,0
543,tốt dưỡng ẩm không_bị_vón nhờn_rít vỗ tán dưỡng ẩm_kỹ không_bị,10/3/2022,7:30,5,204900013,222,positive,3,0
3966,đát,1/6/2021,15:46,5,422201120,19,positive,0,0
812,dày hút lắm hơi_nước giá_thành rẻ không_bị dính mặt,18/05/2020,20:48,4,422203776,147,positive,2,0
1249,mềm không_bị_xơi tầm giá miếng,26/05/2023,22:12,5,422222535,76,positive,1,0
1400,quốc_tiếng thái bì,7/7/2021,15:39,4,422207826,68,positive,0,0
852,mỏng nhẹ,23/10/2022,14:38,3,422208345,22,negative,0,0
3331,sản_phẩm có_lẽ không_hợp thiên_dầu nổi mụn,11/10/2020,11:17,4,223600009,74,positive,1,2
3400,ổn_chất mặt_nạ mịn mát,16/07/2024,10:55,5,422204659,53,positive,1,0
2409,mùi cồn,23/11/2022,11:12,5,308500037,16,positive,0,0
1741,công_nghiệp thấm_cực nâng cực tự_nhiên nhẹ_nhàng không_nhờn dính dự_trữ tuýp,25/08/2024,19:03,5,422207413,125,positive,1,0
3668,sản_phẩm tốt,24/07/2021,21:59,4,100220009,27,positive,1,0
1320,hàng hãng,26/10/2021,19:00,5,412800002,30,positive,0,0
1018,dễ_dàng thoải_mái thư_giãn,2/5/2023,17:32,5,422205162,46,positive,2,0
1741,công_nghiệp thấm_cực nâng cực tự_nhiên nhẹ_nhàng không_nhờn dính dự_trữ tuýp,25/08/2024,19:03,5,249500027,125,positive,1,0
3850,hasaki cồn hog mụn không,10/3/2022,19:41,5,100140042,52,positive,0,0
797,,4/1/2021,14:24,4,200400003,6,positive,0,0
1409,ẩm tốt kiềm dầu ổn,5/11/2023,14:47,4,422215267,37,positive,2,0
2075,khuyết_điểm nâng đẹp tự_nhiên giá_cả hợp_lý chất tán,4/8/2020,11:11,4,249500019,108,positive,2,0
665,mùi hương dễ_chịu mát giá_thành ổn,5/5/2023,12:15,5,204100054,47,positive,2,0
1437,dầu rửa siêu_sạch không_bị đổ dầu,9/6/2024,7:29,5,204900128,77,positive,1,0
673,đỉnh vô mát,4/5/2023,20:31,5,422200236,29,positive,1,0
601,sài nhớ_tẩy,22/02/2023,22:17,5,253900006,28,positive,0,0
837,mỏng nhẹ đỉnh,4/4/2024,12:18,5,422204027,29,positive,1,0
1305,lọ không_thần_thánh chắc_tùy cơ_địa không_pít thiên_dầu chỗ không_mụn nổi mụn không_hề đẹp khác_biệt,5/4/2022,0:15,4,253900003,190,positive,2,1
2268,mùi hóa_học không_gây khó_chịu mặt ghét phụ_thuộc ghét tế_bào chết tuần không_thấy tác_dụng rõ_rệt lắm mướt không_bị căng,6/10/2019,16:08,3,245500001,355,negative,2,1
720,sản_phẩm tốt,17/04/2023,19:11,5,100230064,11,positive,1,0
717,chất_lượng giá tiền thích,19/04/2023,16:55,5,100230059,60,positive,1,0
690,dễ_dàng thoải_mái thư_giản,30/04/2023,10:08,5,308500004,47,positive,2,0
162,á_giá rẻ mùi ghê hiệu_quả,6/1/2023,0:45,5,365000015,102,positive,3,0
1303,sản_phẩm không_thấy tác_dụng đọc,13/06/2022,23:20,1,253900003,142,negative,0,0
2329,sản_phẩm dễ_dàng thải mái thư_giãn dễ_chịu,3/5/2023,17:12,5,422205162,85,positive,2,0
3701,sản_phẩm,2/2/2022,15:44,3,205100146,48,negative,0,0
2939,sản_phẩm tốt,1/1/2024,6:22,5,200500283,9,positive,1,0
3548,thiệt hãng sạch không_rát không_mà mùi khó_chịu ổn,25/07/2023,19:48,5,222600049,187,positive,1,1
1052,hằng nhắn,12/8/2024,6:36,5,422220606,104,positive,0,0
2388,dễ_dàng thoải_mái thư_giãn,28/04/2023,15:54,5,422205164,47,positive,2,0
2349,dễ_dàng thoải_mái thư_giãn,1/5/2023,12:01,5,422205164,48,positive,2,0
278,sạch sâu không_bết dính giá rẻ,13/06/2021,18:28,5,205100137,46,positive,2,0
3352,mẹ lắm cải_thiện kiểu đỡ bạn_bè mẹ,19/12/2022,22:20,5,222600057,118,positive,1,0
1375,rác nóng hương_liệu mùi nồng,3/1/2023,15:12,4,422207826,51,positive,0,0
139,hadalabo nắp trắng gợi_ý loreal_mê,7/6/2023,10:27,5,205100137,110,positive,0,0
1515,,28/03/2023,6:08,5,422206035,4,positive,0,0
1845,tốt sạch ẩm_rửa duyệt giá ổn_áp,13/01/2024,15:20,4,224100009,103,positive,2,0
422,sản_phẩm thích sữa rửa mặt lớp trắng đục không_tạo bọt ẩm,13/11/2022,17:34,5,422208976,90,positive,1,0
1949,ưu_điểm ẩm vừa_phải đắp mát hẳn nhược_điểm đắp tầm châm_chít,4/8/2024,13:00,5,422209717,120,positive,0,0
1221,sản_phẩm thích kết_cấu thoáng nhẹ không_bóng mặt kiềm_dầu tương_đối dầu aply hương_phấn không_thích_tí ổn hàng tặng kèm kèm hada_labo ứng_dụng í thời khuyến_mãi tiếp,27/08/2020,15:30,5,422215804,327,positive,3,1
2000,thích ké không_mụn không_bí trộm_vía nâng_tông ổn,26/11/2022,9:22,5,422207413,97,positive,2,0
353,cỡ dứi hợp thiên_dầu rửa mặt toner công_nghiệp kiểu không_quá_bết lớp hoàn_thành cực đẹp í kiềm dầu không_sản_phẩm lắm,13/12/2023,23:39,5,249500028,229,positive,2,0
1589,nâng màu hồng sữa nâng không_trắng sữa dễ_tán sữa,22/03/2023,3:28,4,422207413,175,positive,0,0
3981,trộn nivea cực thấm tuần hiệu_quả lỗ chân lông bớt dầu mịn_màng căng bóng trắng khỏe đẹp hẳn,11/11/2021,14:24,5,100210016,173,positive,2,0
3374,trắng,28/01/2021,15:05,5,422202580,26,positive,0,0
2332,dễ_dàng thoải_mái thư_giãn,2/5/2023,19:22,5,422205160,47,positive,2,0
1487,tốt,6/5/2020,14:19,5,422210784,3,positive,1,0
220,masacara không_trôi ổn không_kích ứng_hơi ẩm,17/02/2022,21:09,5,422211446,57,positive,1,0
682,thích hasaki sản_phẩm,30/04/2023,19:05,5,100230056,41,positive,1,0
2059,sáp_tẩy,24/05/2024,22:31,5,422210956,34,positive,0,0
281,á_tặng dễ_thương,6/6/2021,16:45,5,205100136,62,positive,1,0
4023,,6/10/2023,18:10,1,412800003,1,negative,0,0
632,dạng đặc thấm dầu,26/12/2021,13:50,5,318900019,70,positive,0,0
1442,rửa mặt bọt kiềm dầu tốt,3/5/2023,17:02,5,204900128,38,positive,1,0
2712,,13/06/2024,17:40,5,100180113,15,positive,0,0
470,tốt dầu mụn sạch hẳn mụn_ẩn đỡ kết_hợp hợp cải_thiện,10/10/2023,12:49,5,100230056,142,positive,4,0
1450,ứng_dụng nửa tiếng,30/03/2023,10:03,5,422210980,79,positive,0,0
326,tốt sản_phẩm dạng mỏng nhẹ mặt,2/10/2020,1:27,5,422200306,97,positive,1,0
2220,hàng sản_phẩm thẩm_thấu mùi dễ_chịu,6/7/2020,7:06,5,422203146,56,positive,1,0
1114,mềm mịn_không_để,27/02/2022,15:31,5,207500001,29,positive,0,0
437,hủ toner serum_dưỡng ẩm_dạng đặc dưỡng_senka không_bị nhờn_rích mềm mịn lắm nhờn_rích môi_trường ẩm nóng_í ưng lắm còm công_dụng trắng sài_thời trắng mờ thâm_mình hủ,12/2/2024,18:14,4,223600039,363,positive,2,0
1840,sạch dịu,5/5/2019,21:24,5,422216602,27,positive,0,0
146,sản_phẩm tốt,10/4/2023,16:07,5,422206648,21,positive,1,0
166,dầu_xài ưng màu nhạt hasaki khuyến_mãi để_dành dần,27/11/2022,8:55,5,205100136,138,positive,1,0
1339,xịn khô_xíu lắm mụn,9/4/2024,18:08,5,357100011,61,positive,1,0
